Fx Fz M_max M_min
-10.5 1 0.475583 0.309862
-10.4 1 0.472356 0.305474
-10.3 1 0.469129 0.301086
-10.2 1 0.465902 0.296698
-10.1 1 0.462675 0.29231
-10 1 0.459447 0.287922
-9.9 1 0.45622 0.283534
-9.8 1 0.452993 0.279147
-9.7 1 0.449766 0.274759
-9.6 1 0.446539 0.270371
-9.5 1 0.443312 0.265983
-9.4 1 0.440084 0.261595
-9.3 1 0.436857 0.257207
-9.2 1 0.43363 0.252819
-9.1 1 0.430403 0.248432
-9 1 0.427176 0.244044
-8.9 1 0.423948 0.239656
-8.8 1 0.420721 0.235268
-8.7 1 0.417494 0.23088
-8.6 1 0.414267 0.226492
-8.5 1 0.41104 0.222104
-8.4 1 0.407812 0.217717
-8.3 1 0.404585 0.213329
-8.2 1 0.401358 0.208941
-8.1 1 0.398131 0.204553
-8 1 0.394904 0.200165
-7.9 1 0.391676 0.195777
-7.8 1 0.388449 0.191389
-7.7 1 0.385222 0.187002
-7.6 1 0.381995 0.182614
-7.5 1 0.378768 0.178226
-7.4 1 0.375541 0.173838
-7.3 1 0.372313 0.16945
-7.2 1 0.369086 0.165062
-7.1 1 0.365859 0.160675
-7 1 0.362632 0.156287
-6.9 1 0.359405 0.151899
-6.8 1 0.356177 0.147511
-6.7 1 0.35295 0.143123
-6.6 1 0.349723 0.138735
-6.5 1 0.346496 0.134347
-6.4 1 0.343269 0.12996
-6.3 1 0.340041 0.125572
-6.2 1 0.336814 0.121184
-6.1 1 0.333587 0.116796
-6 1 0.33036 0.112408
-5.9 1 0.327133 0.10802
-5.8 1 0.323906 0.103632
-5.7 1 0.320678 0.0992445
-5.6 1 0.317451 0.0948567
-5.5 1 0.314224 0.0904688
-5.4 1 0.310997 0.086081
-5.3 1 0.30777 0.0816931
-5.2 1 0.304542 0.0773053
-5.1 1 0.301315 0.0729174
-5 1 0.298088 0.0685295
-4.9 1 0.294861 0.0641417
-4.8 1 0.291634 0.0597538
-4.7 1 0.288406 0.055366
-4.6 1 0.285179 0.0509781
-4.5 1 0.281952 0.0465903
-4.4 1 0.278725 0.0422024
-4.3 1 0.275498 0.0378146
-4.2 1 0.27227 0.0334267
-4.1 1 0.269043 0.0290388
-4 1 0.265816 0.024651
-3.9 1 0.262589 0.0202631
-3.8 1 0.259362 0.0158753
-3.7 1 0.256135 0.0114874
-3.6 1 0.252907 0.00709957
-3.5 1 0.24968 0.00271172
-3.4 1 0.246453 -0.00167614
-3.3 1 0.243226 -0.00606399
-3.2 1 0.239999 -0.0104518
-3.1 1 0.236771 -0.0148397
-3 1 0.233544 -0.0192276
-2.9 1 0.230317 -0.0236154
-2.8 1 0.22709 -0.0280033
-2.7 1 0.223863 -0.0323911
-2.6 1 0.220635 -0.036779
-2.5 1 0.217408 -0.0411668
-2.4 1 0.214181 -0.0455547
-2.3 1 0.210954 -0.0499425
-2.2 1 0.207727 -0.0543304
-2.1 1 0.204499 -0.0587183
-2 1 0.201272 -0.0631061
-1.9 1 0.198045 -0.067494
-1.8 1 0.194818 -0.0718818
-1.7 1 0.191591 -0.0762697
-1.6 1 0.188364 -0.0806575
-1.5 1 0.185136 -0.0850454
-1.4 1 0.181909 -0.0894332
-1.3 1 0.178682 -0.0938211
-1.2 1 0.220803 -0.0980022
-1.1 1 0.172228 -0.101229
-1 1 0.169 -0.104457
-0.9 1 0.165773 -0.107684
-0.8 1 0.162546 -0.110911
-0.7 1 0.159319 -0.114138
-0.6 1 0.156092 -0.117365
-0.5 1 0.152864 -0.120593
-0.4 1 0.149637 -0.12382
-0.3 1 0.14641 -0.127047
-0.2 1 0.143183 -0.130274
-0.1 1 0.139956 -0.133501
1.52933e-14 1 0.136729 -0.136729
0.1 1 0.133501 -0.139956
0.2 1 0.130274 -0.143183
0.3 1 0.127047 -0.14641
0.4 1 0.12382 -0.149637
0.5 1 0.120593 -0.152864
0.6 1 0.117365 -0.156092
0.7 1 0.114138 -0.159319
0.8 1 0.110911 -0.162546
0.9 1 0.107684 -0.165773
1 1 0.104457 -0.169
1.1 1 0.101229 -0.172228
1.2 1 0.052861 -0.175455
1.3 1 0.0938211 -0.178682
1.4 1 0.0894332 -0.181909
1.5 1 0.0850454 -0.185136
1.6 1 0.0806575 -0.188364
1.7 1 0.0762697 -0.191591
1.8 1 0.0718818 -0.194818
1.9 1 0.067494 -0.198045
2 1 0.0631061 -0.201272
2.1 1 0.0587183 -0.204499
2.2 1 0.0543304 -0.207727
2.3 1 0.0499425 -0.210954
2.4 1 0.0455547 -0.214181
2.5 1 0.0411668 -0.217408
2.6 1 0.036779 -0.220635
2.7 1 0.0323911 -0.223863
2.8 1 0.0280033 -0.22709
2.9 1 0.0236154 -0.230317
3 1 0.0192276 -0.233544
3.1 1 0.0148397 -0.236771
3.2 1 0.0104518 -0.239999
3.3 1 0.00606399 -0.243226
3.4 1 0.00167614 -0.246453
3.5 1 -0.00271172 -0.24968
3.6 1 -0.00709957 -0.252907
3.7 1 -0.0114874 -0.256135
3.8 1 -0.0158753 -0.259362
3.9 1 -0.0202631 -0.262589
4 1 -0.024651 -0.265816
4.1 1 -0.0290388 -0.269043
4.2 1 -0.0334267 -0.27227
4.3 1 -0.0378146 -0.275498
4.4 1 -0.0422024 -0.278725
4.5 1 -0.0465903 -0.281952
4.6 1 -0.0509781 -0.285179
4.7 1 -0.055366 -0.288406
4.8 1 -0.0597538 -0.291634
4.9 1 -0.0641417 -0.294861
5 1 -0.0685295 -0.298088
5.1 1 -0.0729174 -0.301315
5.2 1 -0.0773053 -0.304542
5.3 1 -0.0816931 -0.30777
5.4 1 -0.086081 -0.310997
5.5 1 -0.0904688 -0.314224
5.6 1 -0.0948567 -0.317451
5.7 1 -0.0992445 -0.320678
5.8 1 -0.103632 -0.323906
5.9 1 -0.10802 -0.327133
6 1 -0.112408 -0.33036
6.1 1 -0.116796 -0.333587
6.2 1 -0.121184 -0.336814
6.3 1 -0.125572 -0.340041
6.4 1 -0.12996 -0.343269
6.5 1 -0.134347 -0.346496
6.6 1 -0.138735 -0.349723
6.7 1 -0.143123 -0.35295
6.8 1 -0.147511 -0.356177
6.9 1 -0.151899 -0.359405
7 1 -0.156287 -0.362632
7.1 1 -0.160675 -0.365859
7.2 1 -0.165062 -0.369086
7.3 1 -0.16945 -0.372313
7.4 1 -0.173838 -0.375541
7.5 1 -0.178226 -0.378768
7.6 1 -0.182614 -0.381995
7.7 1 -0.187002 -0.385222
7.8 1 -0.191389 -0.388449
7.9 1 -0.195777 -0.391676
8 1 -0.200165 -0.394904
8.1 1 -0.204553 -0.398131
8.2 1 -0.208941 -0.401358
8.3 1 -0.213329 -0.404585
8.4 1 -0.217717 -0.407812
8.5 1 -0.222104 -0.41104
8.6 1 -0.226492 -0.414267
8.7 1 -0.23088 -0.417494
8.8 1 -0.235268 -0.420721
8.9 1 -0.239656 -0.423948
9 1 -0.244044 -0.427176
9.1 1 -0.248432 -0.430403
9.2 1 -0.252819 -0.43363
9.3 1 -0.257207 -0.436857
9.4 1 -0.261595 -0.440084
9.5 1 -0.265983 -0.443312
9.6 1 -0.270371 -0.446539
9.7 1 -0.274759 -0.449766
9.8 1 -0.279147 -0.452993
9.9 1 -0.283534 -0.45622
10 1 -0.287922 -0.459447
10.1 1 -0.29231 -0.462675
10.2 1 -0.296698 -0.465902
10.3 1 -0.301086 -0.469129
10.4 1 -0.305474 -0.472356
10.5 1 -0.309862 -0.475583
10.6 1 -0.314249 -0.478811
10.7 1 -0.318637 -0.482038
10.8 1 -0.323025 -0.485265
10.9 1 -0.327413 -0.488492
11 1 -0.331801 -0.491719
11.1 1 -0.336189 -0.494947
11.2 1 -0.340577 -0.498174
11.3 1 -0.344964 -0.501401
11.4 1 -0.349352 -0.504628
11.5 1 -0.35374 -0.507855
11.6 1 -0.358128 -0.511083
11.7 1 -0.362516 -0.51431
11.8 1 -0.366904 -0.517537
11.9 1 -0.371292 -0.520764
12 1 -0.375679 -0.523991
12.1 1 -0.380067 -0.527218
12.2 1 -0.384455 -0.530446
12.3 1 -0.388843 -0.533673
12.4 1 -0.393231 -0.5369
12.5 1 -0.397619 -0.540127
12.6 1 -0.402007 -0.543354
12.7 1 -0.406394 -0.546582
12.8 1 -0.410782 -0.549809
12.9 1 -0.41517 -0.553036
13 1 -0.419558 -0.556263
13.1 1 -0.423946 -0.55949
13.2 1 -0.428334 -0.562718
13.3 1 -0.432722 -0.565945
13.4 1 -0.437109 -0.569172
13.5 1 -0.441497 -0.572399
13.6 1 -0.445885 -0.575626
13.7 1 -0.450273 -0.578853
13.8 1 -0.454661 -0.582081
13.9 1 -0.459049 -0.585308
14 1 -0.463437 -0.588535
14.1 1 -0.467824 -0.591762
14.2 1 -0.472212 -0.58897
14.3 1 -0.4766 -0.580969
14.4 1 -0.480988 -0.572969
14.5 1 -0.485376 -0.564969
14.6 1 -0.489764 -0.556969
14.7 1 -0.494152 -0.548968
14.8 1 -0.498539 -0.540968
14.9 1 -0.502927 -0.532968
15 1 -0.507315 -0.524968
15.1 1 -0.511703 -0.516968
15.2 1 0 0
15.3 1 0 0
15.4 1 0 0
15.5 1 0 0
15.6 1 0 0
15.7 1 0 0
15.8 1 0 0
15.9 1 0 0
16 1 0 0
16.1 1 0 0
16.2 1 0 0
16.3 1 0 0
16.4 1 0 0
16.5 1 0 0
16.6 1 0 0
16.7 1 0 0
16.8 1 0 0
16.9 1 0 0
17 1 0 0
17.1 1 0 0
17.2 1 0 0
17.3 1 0 0
17.4 1 0 0
17.5 1 0 0
17.6 1 0 0
17.7 1 0 0
17.8 1 0 0
17.9 1 0 0
18 1 0 0
18.1 1 0 0
18.2 1 0 0
18.3 1 0 0
18.4 1 0 0
18.5 1 0 0
18.6 1 0 0
18.7 1 0 0
18.8 1 0 0
18.9 1 0 0
19 1 0 0
19.1 1 0 0
19.2 1 0 0
19.3 1 0 0
19.4 1 0 0
19.5 1 0 0
19.6 1 0 0
19.7 1 0 0
19.8 1 0 0
19.9 1 0 0
-20 2 0 0
-19.9 2 0 0
-19.8 2 0 0
-19.7 2 0 0
-19.6 2 0 0
-19.5 2 0 0
-19.4 2 0 0
-19.3 2 0 0
-19.2 2 0 0
-19.1 2 0 0
-19 2 0 0
-18.9 2 0 0
-18.8 2 0 0
-18.7 2 0 0
-18.6 2 0 0
-18.5 2 0 0
-18.4 2 0 0
-18.3 2 0 0
-18.2 2 0 0
-18.1 2 0 0
-18 2 0 0
-17.9 2 0 0
-17.8 2 0 0
-17.7 2 0 0
-17.6 2 0 0
-17.5 2 0 0
-17.4 2 0 0
-17.3 2 0 0
-17.2 2 0 0
-17.1 2 0 0
-17 2 0 0
-16.9 2 0 0
-16.8 2 0 0
-16.7 2 0 0
-16.6 2 0 0
-16.5 2 0 0
-16.4 2 0 0
-16.3 2 0 0
-16.2 2 0 0
-16.1 2 0 0
-16 2 0 0
-15.9 2 0 0
-15.8 2 0 0
-15.7 2 0 0
-15.6 2 0 0
-15.5 2 0 0
-15.4 2 0 0
-15.3 2 0 0
-15.2 2 0 0
-15.1 2 0 0
-15 2 0 0
-14.9 2 0.532968 0.530391
-14.8 2 0.540968 0.526003
-14.7 2 0.548968 0.521615
-14.6 2 0.556969 0.517227
-14.5 2 0.564969 0.512839
-14.4 2 0.572969 0.508452
-14.3 2 0.573326 0.504064
-14.2 2 0.570099 0.499676
-14.1 2 0.566872 0.495288
-14 2 0.563645 0.4909
-13.9 2 0.560417 0.486512
-13.8 2 0.55719 0.482125
-13.7 2 0.553963 0.477737
-13.6 2 0.550736 0.473349
-13.5 2 0.547509 0.468961
-13.4 2 0.544281 0.464573
-13.3 2 0.541054 0.460185
-13.2 2 0.537827 0.455797
-13.1 2 0.5346 0.45141
-13 2 0.531373 0.447022
-12.9 2 0.528145 0.442634
-12.8 2 0.524918 0.438246
-12.7 2 0.521691 0.433858
-12.6 2 0.518464 0.42947
-12.5 2 0.515237 0.425082
-12.4 2 0.512009 0.420695
-12.3 2 0.508782 0.416307
-12.2 2 0.505555 0.411919
-12.1 2 0.502328 0.407531
-12 2 0.499101 0.403143
-11.9 2 0.495874 0.398755
-11.8 2 0.492646 0.394367
-11.7 2 0.489419 0.38998
-11.6 2 0.486192 0.385592
-11.5 2 0.482965 0.381204
-11.4 2 0.479738 0.376816
-11.3 2 0.47651 0.372428
-11.2 2 0.473283 0.36804
-11.1 2 0.470056 0.363652
-11 2 0.466829 0.359265
-10.9 2 0.463602 0.354877
-10.8 2 0.460374 0.350489
-10.7 2 0.457147 0.346101
-10.6 2 0.45392 0.341713
-10.5 2 0.450693 0.337325
-10.4 2 0.447466 0.332937
-10.3 2 0.444238 0.32855
-10.2 2 0.441011 0.324162
-10.1 2 0.437784 0.319774
-10 2 0.434557 0.315386
-9.9 2 0.43133 0.310998
-9.8 2 0.428103 0.30661
-9.7 2 0.424875 0.302222
-9.6 2 0.421648 0.297835
-9.5 2 0.418421 0.293447
-9.4 2 0.415194 0.289059
-9.3 2 0.411967 0.284671
-9.2 2 0.408739 0.280283
-9.1 2 0.405512 0.275895
-9 2 0.402285 0.271507
-8.9 2 0.399058 0.26712
-8.8 2 0.395831 0.262732
-8.7 2 0.392603 0.258344
-8.6 2 0.389376 0.253956
-8.5 2 0.386149 0.249568
-8.4 2 0.382922 0.24518
-8.3 2 0.379695 0.240792
-8.2 2 0.376468 0.236405
-8.1 2 0.37324 0.232017
-8 2 0.370013 0.227629
-7.9 2 0.366786 0.223241
-7.8 2 0.363559 0.218853
-7.7 2 0.360332 0.214465
-7.6 2 0.357104 0.210077
-7.5 2 0.353877 0.20569
-7.4 2 0.35065 0.201302
-7.3 2 0.347423 0.196914
-7.2 2 0.344196 0.192526
-7.1 2 0.340968 0.188138
-7 2 0.337741 0.18375
-6.9 2 0.334514 0.179362
-6.8 2 0.331287 0.174975
-6.7 2 0.32806 0.170587
-6.6 2 0.324832 0.166199
-6.5 2 0.321605 0.161811
-6.4 2 0.318378 0.157423
-6.3 2 0.315151 0.153035
-6.2 2 0.311924 0.148647
-6.1 2 0.308697 0.14426
-6 2 0.305469 0.139872
-5.9 2 0.302242 0.135484
-5.8 2 0.299015 0.131096
-5.7 2 0.295788 0.126708
-5.6 2 0.292561 0.12232
-5.5 2 0.289333 0.117933
-5.4 2 0.286106 0.113545
-5.3 2 0.282879 0.109157
-5.2 2 0.279652 0.104769
-5.1 2 0.276425 0.100381
-5 2 0.273197 0.0959932
-4.9 2 0.26997 0.0916054
-4.8 2 0.266743 0.0872175
-4.7 2 0.263516 0.0828297
-4.6 2 0.260289 0.0784418
-4.5 2 0.257061 0.074054
-4.4 2 0.253834 0.0696661
-4.3 2 0.250607 0.0652782
-4.2 2 0.24738 0.0608904
-4.1 2 0.244153 0.0565025
-4 2 0.240926 0.0521147
-3.9 2 0.237698 0.0477268
-3.8 2 0.234471 0.043339
-3.7 2 0.231244 0.0389511
-3.6 2 0.228017 0.0345633
-3.5 2 0.22479 0.0301754
-3.4 2 0.221562 0.0257876
-3.3 2 0.218335 0.0213997
-3.2 2 0.215108 0.0170118
-3.1 2 0.211881 0.012624
-3 2 0.208654 0.00823613
-2.9 2 0.205426 0.00384827
-2.8 2 0.202199 -0.000539582
-2.7 2 0.198972 -0.00492744
-2.6 2 0.195745 -0.00931529
-2.5 2 0.192518 -0.0137031
-2.4 2 0.189291 -0.018091
-2.3 2 0.186063 -0.0224789
-2.2 2 0.182836 -0.0268667
-2.1 2 0.179609 -0.0312546
-2 2 0.176382 -0.0356424
-1.9 2 0.173155 -0.0400303
-1.8 2 0.169927 -0.0444181
-1.7 2 0.1667 -0.048806
-1.6 2 0.163473 -0.0531938
-1.5 2 0.160246 -0.0575817
-1.4 2 0.157019 -0.0619696
-1.3 2 0.153791 -0.0663574
-1.2 2 0.150564 -0.0707453
-1.1 2 0.147337 -0.0751331
-1 2 0.1819 -0.0795661
-0.9 2 0.140883 -0.0827932
-0.8 2 0.137655 -0.0860204
-0.7 2 0.134428 -0.0892476
-0.6 2 0.131201 -0.0924748
-0.5 2 0.127974 -0.095702
-0.4 2 0.124747 -0.0989292
-0.3 2 0.12152 -0.102156
-0.2 2 0.118292 -0.105384
-0.1 2 0.115065 -0.108611
1.52933e-14 2 0.111838 -0.111838
0.1 2 0.108611 -0.115065
0.2 2 0.105384 -0.118292
0.3 2 0.102156 -0.12152
0.4 2 0.0989292 -0.124747
0.5 2 0.095702 -0.127974
0.6 2 0.0924748 -0.131201
0.7 2 0.0892476 -0.134428
0.8 2 0.0860204 -0.137655
0.9 2 0.0827932 -0.140883
1 2 0.0417761 -0.14411
1.1 2 0.0751331 -0.147337
1.2 2 0.0707453 -0.150564
1.3 2 0.0663574 -0.153791
1.4 2 0.0619696 -0.157019
1.5 2 0.0575817 -0.160246
1.6 2 0.0531938 -0.163473
1.7 2 0.048806 -0.1667
1.8 2 0.0444181 -0.169927
1.9 2 0.0400303 -0.173155
2 2 0.0356424 -0.176382
2.1 2 0.0312546 -0.179609
2.2 2 0.0268667 -0.182836
2.3 2 0.0224789 -0.186063
2.4 2 0.018091 -0.189291
2.5 2 0.0137031 -0.192518
2.6 2 0.00931529 -0.195745
2.7 2 0.00492744 -0.198972
2.8 2 0.000539582 -0.202199
2.9 2 -0.00384827 -0.205426
3 2 -0.00823613 -0.208654
3.1 2 -0.012624 -0.211881
3.2 2 -0.0170118 -0.215108
3.3 2 -0.0213997 -0.218335
3.4 2 -0.0257876 -0.221562
3.5 2 -0.0301754 -0.22479
3.6 2 -0.0345633 -0.228017
3.7 2 -0.0389511 -0.231244
3.8 2 -0.043339 -0.234471
3.9 2 -0.0477268 -0.237698
4 2 -0.0521147 -0.240926
4.1 2 -0.0565025 -0.244153
4.2 2 -0.0608904 -0.24738
4.3 2 -0.0652782 -0.250607
4.4 2 -0.0696661 -0.253834
4.5 2 -0.074054 -0.257061
4.6 2 -0.0784418 -0.260289
4.7 2 -0.0828297 -0.263516
4.8 2 -0.0872175 -0.266743
4.9 2 -0.0916054 -0.26997
5 2 -0.0959932 -0.273197
5.1 2 -0.100381 -0.276425
5.2 2 -0.104769 -0.279652
5.3 2 -0.109157 -0.282879
5.4 2 -0.113545 -0.286106
5.5 2 -0.117933 -0.289333
5.6 2 -0.12232 -0.292561
5.7 2 -0.126708 -0.295788
5.8 2 -0.131096 -0.299015
5.9 2 -0.135484 -0.302242
6 2 -0.139872 -0.305469
6.1 2 -0.14426 -0.308697
6.2 2 -0.148647 -0.311924
6.3 2 -0.153035 -0.315151
6.4 2 -0.157423 -0.318378
6.5 2 -0.161811 -0.321605
6.6 2 -0.166199 -0.324832
6.7 2 -0.170587 -0.32806
6.8 2 -0.174975 -0.331287
6.9 2 -0.179362 -0.334514
7 2 -0.18375 -0.337741
7.1 2 -0.188138 -0.340968
7.2 2 -0.192526 -0.344196
7.3 2 -0.196914 -0.347423
7.4 2 -0.201302 -0.35065
7.5 2 -0.20569 -0.353877
7.6 2 -0.210077 -0.357104
7.7 2 -0.214465 -0.360332
7.8 2 -0.218853 -0.363559
7.9 2 -0.223241 -0.366786
8 2 -0.227629 -0.370013
8.1 2 -0.232017 -0.37324
8.2 2 -0.236405 -0.376468
8.3 2 -0.240792 -0.379695
8.4 2 -0.24518 -0.382922
8.5 2 -0.249568 -0.386149
8.6 2 -0.253956 -0.389376
8.7 2 -0.258344 -0.392603
8.8 2 -0.262732 -0.395831
8.9 2 -0.26712 -0.399058
9 2 -0.271507 -0.402285
9.1 2 -0.275895 -0.405512
9.2 2 -0.280283 -0.408739
9.3 2 -0.284671 -0.411967
9.4 2 -0.289059 -0.415194
9.5 2 -0.293447 -0.418421
9.6 2 -0.297835 -0.421648
9.7 2 -0.302222 -0.424875
9.8 2 -0.30661 -0.428103
9.9 2 -0.310998 -0.43133
10 2 -0.315386 -0.434557
10.1 2 -0.319774 -0.437784
10.2 2 -0.324162 -0.441011
10.3 2 -0.32855 -0.444238
10.4 2 -0.332937 -0.447466
10.5 2 -0.337325 -0.450693
10.6 2 -0.341713 -0.45392
10.7 2 -0.346101 -0.457147
10.8 2 -0.350489 -0.460374
10.9 2 -0.354877 -0.463602
11 2 -0.359265 -0.466829
11.1 2 -0.363652 -0.470056
11.2 2 -0.36804 -0.473283
11.3 2 -0.372428 -0.47651
11.4 2 -0.376816 -0.479738
11.5 2 -0.381204 -0.482965
11.6 2 -0.385592 -0.486192
11.7 2 -0.38998 -0.489419
11.8 2 -0.394367 -0.492646
11.9 2 -0.398755 -0.495874
12 2 -0.403143 -0.499101
12.1 2 -0.407531 -0.502328
12.2 2 -0.411919 -0.505555
12.3 2 -0.416307 -0.508782
12.4 2 -0.420695 -0.512009
12.5 2 -0.425082 -0.515237
12.6 2 -0.42947 -0.518464
12.7 2 -0.433858 -0.521691
12.8 2 -0.438246 -0.524918
12.9 2 -0.442634 -0.528145
13 2 -0.447022 -0.531373
13.1 2 -0.45141 -0.5346
13.2 2 -0.455797 -0.537827
13.3 2 -0.460185 -0.541054
13.4 2 -0.464573 -0.544281
13.5 2 -0.468961 -0.547509
13.6 2 -0.473349 -0.550736
13.7 2 -0.477737 -0.553963
13.8 2 -0.482125 -0.55719
13.9 2 -0.486512 -0.560417
14 2 -0.4909 -0.563645
14.1 2 -0.495288 -0.566872
14.2 2 -0.499676 -0.570099
14.3 2 -0.504064 -0.573326
14.4 2 -0.508452 -0.572969
14.5 2 -0.512839 -0.564969
14.6 2 -0.517227 -0.556969
14.7 2 -0.521615 -0.548968
14.8 2 -0.526003 -0.540968
14.9 2 -0.530391 -0.532968
15 2 0 0
15.1 2 0 0
15.2 2 0 0
15.3 2 0 0
15.4 2 0 0
15.5 2 0 0
15.6 2 0 0
15.7 2 0 0
15.8 2 0 0
15.9 2 0 0
16 2 0 0
16.1 2 0 0
16.2 2 0 0
16.3 2 0 0
16.4 2 0 0
16.5 2 0 0
16.6 2 0 0
16.7 2 0 0
16.8 2 0 0
16.9 2 0 0
17 2 0 0
17.1 2 0 0
17.2 2 0 0
17.3 2 0 0
17.4 2 0 0
17.5 2 0 0
17.6 2 0 0
17.7 2 0 0
17.8 2 0 0
17.9 2 0 0
18 2 0 0
18.1 2 0 0
18.2 2 0 0
18.3 2 0 0
18.4 2 0 0
18.5 2 0 0
18.6 2 0 0
18.7 2 0 0
18.8 2 0 0
18.9 2 0 0
19 2 0 0
19.1 2 0 0
19.2 2 0 0
19.3 2 0 0
19.4 2 0 0
19.5 2 0 0
19.6 2 0 0
19.7 2 0 0
19.8 2 0 0
19.9 2 0 0
-20 3 0 0
-19.9 3 0 0
-19.8 3 0 0
-19.7 3 0 0
-19.6 3 0 0
-19.5 3 0 0
-19.4 3 0 0
-19.3 3 0 0
-19.2 3 0 0
-19.1 3 0 0
-19 3 0 0
-18.9 3 0 0
-18.8 3 0 0
-18.7 3 0 0
-18.6 3 0 0
-18.5 3 0 0
-18.4 3 0 0
-18.3 3 0 0
-18.2 3 0 0
-18.1 3 0 0
-18 3 0 0
-17.9 3 0 0
-17.8 3 0 0
-17.7 3 0 0
-17.6 3 0 0
-17.5 3 0 0
-17.4 3 0 0
-17.3 3 0 0
-17.2 3 0 0
-17.1 3 0 0
-17 3 0 0
-16.9 3 0 0
-16.8 3 0 0
-16.7 3 0 0
-16.6 3 0 0
-16.5 3 0 0
-16.4 3 0 0
-16.3 3 0 0
-16.2 3 0 0
-16.1 3 0 0
-16 3 0 0
-15.9 3 0 0
-15.8 3 0 0
-15.7 3 0 0
-15.6 3 0 0
-15.5 3 0 0
-15.4 3 0 0
-15.3 3 0 0
-15.2 3 0 0
-15.1 3 0 0
-15 3 0 0
-14.9 3 0 0
-14.8 3 0 0
-14.7 3 0.549079 0.548968
-14.6 3 1.10985 0.544691
-14.5 3 0.55489 0.540303
-14.4 3 0.551663 0.535915
-14.3 3 0.548436 0.531527
-14.2 3 0.545208 0.52714
-14.1 3 0.541981 0.522752
-14 3 0.538754 0.518364
-13.9 3 0.535527 0.513976
-13.8 3 0.5323 0.509588
-13.7 3 0.529072 0.5052
-13.6 3 0.525845 0.500812
-13.5 3 0.522618 0.496425
-13.4 3 0.519391 0.492037
-13.3 3 0.516164 0.487649
-13.2 3 0.512936 0.483261
-13.1 3 0.509709 0.478873
-13 3 0.506482 0.474485
-12.9 3 0.503255 0.470097
-12.8 3 0.500028 0.46571
-12.7 3 0.4968 0.461322
-12.6 3 0.493573 0.456934
-12.5 3 0.490346 0.452546
-12.4 3 0.487119 0.448158
-12.3 3 0.483892 0.44377
-12.2 3 0.480665 0.439383
-12.1 3 0.477437 0.434995
-12 3 0.47421 0.430607
-11.9 3 0.470983 0.426219
-11.8 3 0.467756 0.421831
-11.7 3 0.464529 0.417443
-11.6 3 0.461301 0.413055
-11.5 3 0.458074 0.408668
-11.4 3 0.454847 0.40428
-11.3 3 0.45162 0.399892
-11.2 3 0.448393 0.395504
-11.1 3 0.445165 0.391116
-11 3 0.441938 0.386728
-10.9 3 0.438711 0.38234
-10.8 3 0.435484 0.377953
-10.7 3 0.432257 0.373565
-10.6 3 0.42903 0.369177
-10.5 3 0.425802 0.364789
-10.4 3 0.422575 0.360401
-10.3 3 0.419348 0.356013
-10.2 3 0.416121 0.351625
-10.1 3 0.412894 0.347238
-10 3 0.409666 0.34285
-9.9 3 0.406439 0.338462
-9.8 3 0.403212 0.334074
-9.7 3 0.399985 0.329686
-9.6 3 0.396758 0.325298
-9.5 3 0.39353 0.32091
-9.4 3 0.390303 0.316523
-9.3 3 0.387076 0.312135
-9.2 3 0.383849 0.307747
-9.1 3 0.380622 0.303359
-9 3 0.377394 0.298971
-8.9 3 0.374167 0.294583
-8.8 3 0.37094 0.290195
-8.7 3 0.367713 0.285808
-8.6 3 0.364486 0.28142
-8.5 3 0.361259 0.277032
-8.4 3 0.358031 0.272644
-8.3 3 0.354804 0.268256
-8.2 3 0.351577 0.263868
-8.1 3 0.34835 0.25948
-8 3 0.345123 0.255093
-7.9 3 0.341895 0.250705
-7.8 3 0.338668 0.246317
-7.7 3 0.335441 0.241929
-7.6 3 0.332214 0.237541
-7.5 3 0.328987 0.233153
-7.4 3 0.325759 0.228765
-7.3 3 0.322532 0.224378
-7.2 3 0.319305 0.21999
-7.1 3 0.316078 0.215602
-7 3 0.312851 0.211214
-6.9 3 0.309623 0.206826
-6.8 3 0.306396 0.202438
-6.7 3 0.303169 0.19805
-6.6 3 0.299942 0.193663
-6.5 3 0.296715 0.189275
-6.4 3 0.293488 0.184887
-6.3 3 0.29026 0.180499
-6.2 3 0.287033 0.176111
-6.1 3 0.283806 0.171723
-6 3 0.280579 0.167335
-5.9 3 0.277352 0.162948
-5.8 3 0.274124 0.15856
-5.7 3 0.270897 0.154172
-5.6 3 0.26767 0.149784
-5.5 3 0.264443 0.145396
-5.4 3 0.261216 0.141008
-5.3 3 0.257988 0.13662
-5.2 3 0.254761 0.132233
-5.1 3 0.251534 0.127845
-5 3 0.248307 0.123457
-4.9 3 0.24508 0.119069
-4.8 3 0.241853 0.114681
-4.7 3 0.238625 0.110293
-4.6 3 0.235398 0.105906
-4.5 3 0.232171 0.101518
-4.4 3 0.228944 0.0971298
-4.3 3 0.225717 0.0927419
-4.2 3 0.222489 0.0883541
-4.1 3 0.219262 0.0839662
-4 3 0.216035 0.0795784
-3.9 3 0.212808 0.0751905
-3.8 3 0.209581 0.0708027
-3.7 3 0.206353 0.0664148
-3.6 3 0.203126 0.062027
-3.5 3 0.199899 0.0576391
-3.4 3 0.196672 0.0532512
-3.3 3 0.193445 0.0488634
-3.2 3 0.190217 0.0444755
-3.1 3 0.18699 0.0400877
-3 3 0.183763 0.0356998
-2.9 3 0.180536 0.031312
-2.8 3 0.177309 0.0269241
-2.7 3 0.174082 0.0225363
-2.6 3 0.170854 0.0181484
-2.5 3 0.167627 0.0137605
