Fx1 Fz1 M_max M_min
1.9 2 0.130265 -0.120087
2 2 0.12979 -0.119648
2.1 2 0.129314 -0.11921
2.2 2 0.128839 -0.118772
2.3 2 0.128363 -0.118333
2.4 2 0.127888 -0.117895
2.5 2 0.127412 -0.117456
2.6 2 0.126936 -0.117018
2.7 2 0.126461 -0.11658
2.8 2 0.125985 -0.116141
2.9 2 0.12551 -0.115703
3 2 0.125034 -0.115264
3.1 2 0.124559 -0.114826
3.2 2 0.124083 -0.114388
3.3 2 0.123607 -0.113949
3.4 2 0.123132 -0.113511
3.5 2 0.122656 -0.113072
3.6 2 0.122181 -0.112634
3.7 2 0.121705 -0.112196
3.8 2 0.12123 -0.111757
3.9 2 0.120754 -0.111319
4 2 0.120279 -0.11088
4.1 2 0.119803 -0.110442
4.2 2 0.119327 -0.110004
4.3 2 0.118852 -0.109565
4.4 2 0.118376 -0.109127
4.5 2 0.117901 -0.108688
4.6 2 0.117425 -0.10825
4.7 2 0.11695 -0.107812
4.8 2 0.116474 -0.107373
4.9 2 0.115999 -0.106935
5 2 0.115523 -0.106496
5.1 2 0.115047 -0.106058
5.2 2 0.114572 -0.10562
5.3 2 0.114096 -0.105181
5.4 2 0.113621 -0.104743
5.5 2 0.113145 -0.104304
5.6 2 0.11267 -0.103866
5.7 2 0.112194 -0.103428
5.8 2 0.111718 -0.102989
5.9 2 0.111243 -0.102551
6 2 0.110767 -0.102112
6.1 2 0.110292 -0.101674
6.2 2 0.109816 -0.101236
6.3 2 0.109341 -0.100797
6.4 2 0.108865 -0.100359
6.5 2 0.10839 -0.0999203
6.6 2 0.107914 -0.0994819
6.7 2 0.107438 -0.0990435
6.8 2 0.106963 -0.0986051
6.9 2 0.106487 -0.0981667
7 2 0.106012 -0.0977283
7.1 2 0.105536 -0.0972899
7.2 2 0.105061 -0.0968515
7.3 2 0.104585 -0.0964131
7.4 2 0.10411 -0.0959747
7.5 2 0.103634 -0.0955363
7.6 2 0.103158 -0.0950979
7.7 2 0.102683 -0.0946595
7.8 2 0.102207 -0.0942211
7.9 2 0.101732 -0.0937827
8 2 0.101256 -0.0933443
8.1 2 0.100781 -0.0929059
8.2 2 0.100305 -0.0924675
8.3 2 0.0998295 -0.0920291
8.4 2 0.0993539 -0.0915907
8.5 2 0.0988783 -0.0911523
8.6 2 0.0984028 -0.0907139
8.7 2 0.0979272 -0.0902755
8.8 2 0.0974517 -0.0898371
8.9 2 0.0969761 -0.0893987
9 2 0.0965005 -0.0889603
9.1 2 0.096025 -0.0885219
9.2 2 0.0955494 -0.0880835
9.3 2 0.0950739 -0.0876451
9.4 2 0.0945983 -0.0872067
9.5 2 0.0941227 -0.0867683
9.6 2 0.0936472 -0.0863299
9.7 2 0.0931716 -0.0858915
9.8 2 0.0926961 -0.0854531
9.9 2 0.0922205 -0.0850147
10 2 0.0917449 -0.0845763
10.1 2 0.0912694 -0.0841379
10.2 2 0.0907938 -0.0836995
10.3 2 0.0903182 -0.0832611
10.4 2 0.0898427 -0.0828227
10.5 2 0.0893671 -0.0823843
10.6 2 0.0888916 -0.0819459
10.7 2 0.088416 -0.0815075
10.8 2 0.0879404 -0.0810691
10.9 2 0.0874649 -0.0806307
11 2 0.0869893 -0.0801923
11.1 2 0.0865138 -0.0797538
11.2 2 0.0860382 -0.0793154
11.3 2 0.0855626 -0.078877
11.4 2 0.0850871 -0.0784386
11.5 2 0.0846115 -0.0780002
11.6 2 0.084136 -0.0775618
11.7 2 0.0836604 -0.0771234
11.8 2 0.0831848 -0.076685
11.9 2 0.0827093 -0.0762466
12 2 0.0822337 -0.0758082
12.1 2 0.0817582 -0.0753698
12.2 2 0.0812826 -0.0749314
12.3 2 0.080807 -0.074493
12.4 2 0.0803315 -0.0740546
12.5 2 0.0798559 -0.0736162
12.6 2 0.0793804 -0.0731778
12.7 2 0.0789048 -0.0727394
12.8 2 0.0784292 -0.072301
12.9 2 0.0779537 -0.0718626
13 2 0.0774781 -0.0714242
13.1 2 0.0770025 -0.0709858
13.2 2 0.076527 -0.0705474
13.3 2 0.0760514 -0.070109
13.4 2 0.0755759 -0.0696706
13.5 2 0.0751003 -0.0692322
13.6 2 0.0746247 -0.0687938
13.7 2 0.0741492 -0.0683554
13.8 2 0.0736736 -0.067917
13.9 2 0.0731981 -0.0674786
14 2 0.0727225 -0.0670402
14.1 2 0.0722469 -0.0666018
14.2 2 0.0717714 -0.0661634
14.3 2 0.0712958 -0.065725
14.4 2 0.0708203 -0.0652866
14.5 2 0.0703447 -0.0648482
14.6 2 0.0698691 -0.0644098
14.7 2 0.0693936 -0.0639714
14.8 2 0.068918 -0.063533
14.9 2 0.0684425 -0.0630946
15 2 0.0679669 -0.0626562
15.1 2 0.0674913 -0.0622178
15.2 2 0.0670158 -0.0617794
15.3 2 0.0665402 -0.061341
15.4 2 0.0660647 -0.0609026
15.5 2 0.0655891 -0.0604642
15.6 2 0.0651135 -0.0600258
15.7 2 0.064638 -0.0595874
15.8 2 0.0641624 -0.059149
15.9 2 0.0636869 -0.0587106
16 2 0.0632113 -0.0582722
16.1 2 0.0627357 -0.0578338
16.2 2 0.0622602 -0.0573954
16.3 2 0.0617846 -0.056957
16.4 2 0.061309 -0.0565186
16.5 2 0.0608335 -0.0560802
16.6 2 0.0603579 -0.0556417
16.7 2 0.0598824 -0.0552033
16.8 2 0.0594068 -0.0547649
16.9 2 0.0589312 -0.0543265
17 2 0.0584557 -0.0538881
17.1 2 0.0579801 -0.0534497
17.2 2 0.0575046 -0.0530113
17.3 2 0.057029 -0.0525729
17.4 2 0.0565534 -0.0521345
17.5 2 0.0560779 -0.0516961
17.6 2 0.0556023 -0.0512577
17.7 2 0.0551268 -0.0508193
17.8 2 0.0546512 -0.0503809
17.9 2 0.0541756 -0.0499425
18 2 0.0537001 -0.0495041
18.1 2 0.0532245 -0.0490657
18.2 2 0.052749 -0.0486273
18.3 2 0.0522734 -0.0481889
18.4 2 0.0517978 -0.0477505
18.5 2 0.0513223 -0.0473121
18.6 2 0.0508467 -0.0468737
18.7 2 0.0503712 -0.0464353
18.8 2 0.0498956 -0.0459969
18.9 2 0.04942 -0.0455585
19 2 0.0489445 -0.0451201
19.1 2 0.0484689 -0.0446817
19.2 2 0.0479934 -0.0442433
19.3 2 0.0475178 -0.0342727
19.4 2 0.0470422 -0.0230514
19.5 2 0.0465667 -0.01183
19.6 2 0.0460911 -0.000608591
19.7 2 0.0456155 0.0106128
19.8 2 0.04514 0.0218342
19.9 2 0.0446644 0.0330556
-20 3 0 0
-19.9 3 0 0
-19.8 3 -0.0215548 -0.0218342
-19.7 3 -0.0106128 -0.0220304
-19.6 3 0.000608591 -0.0225059
-19.5 3 0.01183 -0.0229815
-19.4 3 0.0216242 -0.0234571
-19.3 3 0.0220626 -0.0239326
-19.2 3 0.022501 -0.0244082
-19.1 3 0.0229394 -0.0248837
-19 3 0.0233778 -0.0253593
-18.9 3 0.0238162 -0.0258349
-18.8 3 0.0242546 -0.0263104
-18.7 3 0.024693 -0.026786
-18.6 3 0.0251314 -0.0272615
-18.5 3 0.0255698 -0.0277371
-18.4 3 0.0260082 -0.0282127
-18.3 3 0.0264466 -0.0286882
-18.2 3 0.026885 -0.0291638
-18.1 3 0.0273234 -0.0296393
-18 3 0.0277618 -0.0301149
-17.9 3 0.0282002 -0.0305905
-17.8 3 0.0286386 -0.031066
-17.7 3 0.029077 -0.0315416
-17.6 3 0.0295154 -0.0320171
-17.5 3 0.0299538 -0.0324927
-17.4 3 0.0303922 -0.0329683
-17.3 3 0.0308306 -0.0334438
-17.2 3 0.031269 -0.0339194
-17.1 3 0.0317074 -0.0343949
-17 3 0.0321458 -0.0348705
-16.9 3 0.0325842 -0.0353461
-16.8 3 0.0330226 -0.0358216
-16.7 3 0.033461 -0.0362972
-16.6 3 0.0338994 -0.0367727
-16.5 3 0.0343378 -0.0372483
-16.4 3 0.0347762 -0.0377239
-16.3 3 0.0352146 -0.0381994
-16.2 3 0.035653 -0.038675
-16.1 3 0.0360915 -0.0391506
-16 3 0.0365299 -0.0396261
-15.9 3 0.0369683 -0.0401017
-15.8 3 0.0374067 -0.0405772
-15.7 3 0.0378451 -0.0410528
-15.6 3 0.0382835 -0.0415284
-15.5 3 0.0387219 -0.0420039
-15.4 3 0.0391603 -0.0424795
-15.3 3 0.0395987 -0.042955
-15.2 3 0.0400371 -0.0434306
-15.1 3 0.0404755 -0.0439062
-15 3 0.0409139 -0.0443817
-14.9 3 0.0413523 -0.0448573
-14.8 3 0.0417907 -0.0453328
-14.7 3 0.0422291 -0.0458084
-14.6 3 0.0426675 -0.046284
-14.5 3 0.0431059 -0.0467595
-14.4 3 0.0435443 -0.0472351
-14.3 3 0.0439827 -0.0477106
-14.2 3 0.0444211 -0.0481862
-14.1 3 0.0448595 -0.0486618
-14 3 0.0452979 -0.0491373
-13.9 3 0.0457363 -0.0496129
-13.8 3 0.0461747 -0.0500884
-13.7 3 0.0466131 -0.050564
-13.6 3 0.0470515 -0.0510396
-13.5 3 0.0474899 -0.0515151
-13.4 3 0.0479283 -0.0519907
-13.3 3 0.0483667 -0.0524662
-13.2 3 0.0488051 -0.0529418
-13.1 3 0.0492435 -0.0534174
-13 3 0.0496819 -0.0538929
-12.9 3 0.0501203 -0.0543685
-12.8 3 0.0505587 -0.0548441
-12.7 3 0.0509971 -0.0553196
-12.6 3 0.0514355 -0.0557952
-12.5 3 0.0518739 -0.0562707
-12.4 3 0.0523123 -0.0567463
-12.3 3 0.0527507 -0.0572219
-12.2 3 0.0531891 -0.0576974
-12.1 3 0.0536275 -0.058173
-12 3 0.0540659 -0.0586485
-11.9 3 0.0545043 -0.0591241
-11.8 3 0.0549427 -0.0595997
-11.7 3 0.0553811 -0.0600752
-11.6 3 0.0558195 -0.0605508
-11.5 3 0.0562579 -0.0610263
-11.4 3 0.0566963 -0.0615019
-11.3 3 0.0571347 -0.0619775
-11.2 3 0.0575731 -0.062453
-11.1 3 0.0580115 -0.0629286
-11 3 0.0584499 -0.0634041
-10.9 3 0.0588883 -0.0638797
-10.8 3 0.0593267 -0.0643553
-10.7 3 0.0597651 -0.0648308
-10.6 3 0.0602036 -0.0653064
-10.5 3 0.060642 -0.0657819
-10.4 3 0.0610804 -0.0662575
-10.3 3 0.0615188 -0.0667331
-10.2 3 0.0619572 -0.0672086
-10.1 3 0.0623956 -0.0676842
-10 3 0.062834 -0.0681598
-9.9 3 0.0632724 -0.0686353
-9.8 3 0.0637108 -0.0691109
-9.7 3 0.0641492 -0.0695864
-9.6 3 0.0645876 -0.070062
-9.5 3 0.065026 -0.0705376
-9.4 3 0.0654644 -0.0710131
-9.3 3 0.0659028 -0.0714887
-9.2 3 0.0663412 -0.0719642
-9.1 3 0.0667796 -0.0724398
-9 3 0.067218 -0.0729154
-8.9 3 0.0676564 -0.0733909
-8.8 3 0.0680948 -0.0738665
-8.7 3 0.0685332 -0.074342
-8.6 3 0.0689716 -0.0748176
-8.5 3 0.06941 -0.0752932
-8.4 3 0.0698484 -0.0757687
-8.3 3 0.0702868 -0.0762443
-8.2 3 0.0707252 -0.0767198
-8.1 3 0.0711636 -0.0771954
-8 3 0.071602 -0.077671
-7.9 3 0.0720404 -0.0781465
-7.8 3 0.0724788 -0.0786221
-7.7 3 0.0729172 -0.0790976
-7.6 3 0.0733556 -0.0795732
-7.5 3 0.073794 -0.0800488
-7.4 3 0.0742324 -0.0805243
-7.3 3 0.0746708 -0.0809999
-7.2 3 0.0751092 -0.0814754
-7.1 3 0.0755476 -0.081951
-7 3 0.075986 -0.0824266
-6.9 3 0.0764244 -0.0829021
-6.8 3 0.0768628 -0.0833777
-6.7 3 0.0773012 -0.0838533
-6.6 3 0.0777396 -0.0843288
-6.5 3 0.078178 -0.0848044
-6.4 3 0.0786164 -0.0852799
-6.3 3 0.0790548 -0.0857555
-6.2 3 0.0794932 -0.0862311
-6.1 3 0.0799316 -0.0867066
-6 3 0.08037 -0.0871822
-5.9 3 0.0808084 -0.0876577
-5.8 3 0.0812468 -0.0881333
-5.7 3 0.0816852 -0.0886089
-5.6 3 0.0821236 -0.0890844
-5.5 3 0.082562 -0.08956
-5.4 3 0.0830004 -0.0900355
-5.3 3 0.0834388 -0.0905111
-5.2 3 0.0838772 -0.0909867
-5.1 3 0.0843157 -0.0914622
-5 3 0.0847541 -0.0919378
-4.9 3 0.0851925 -0.0924133
-4.8 3 0.0856309 -0.0928889
-4.7 3 0.0860693 -0.0933645
-4.6 3 0.0865077 -0.09384
-4.5 3 0.0869461 -0.0943156
-4.4 3 0.0873845 -0.0947911
-4.3 3 0.0878229 -0.0952667
-4.2 3 0.0882613 -0.0957423
-4.1 3 0.0886997 -0.0962178
-4 3 0.0891381 -0.0966934
-3.9 3 0.0895765 -0.0971689
-3.8 3 0.0900149 -0.0976445
-3.7 3 0.0904533 -0.0981201
-3.6 3 0.0908917 -0.0985956
-3.5 3 0.0913301 -0.0990712
-3.4 3 0.0917685 -0.0995468
-3.3 3 0.0922069 -0.100022
-3.2 3 0.0926453 -0.100498
-3.1 3 0.0930837 -0.100973
-3 3 0.0935221 -0.101449
-2.9 3 0.0939605 -0.101925
-2.8 3 0.0943989 -0.1024
-2.7 3 0.0948373 -0.102876
-2.6 3 0.0952757 -0.103351
-2.5 3 0.0957141 -0.103827
-2.4 3 0.0961525 -0.104302
-2.3 3 0.0965909 -0.104778
-2.2 3 0.0970293 -0.105253
-2.1 3 0.0974677 -0.105729
-2 3 0.0979061 -0.106205
-1.9 3 0.0983445 -0.10668
-1.8 3 0.0987829 -0.107156
-1.7 3 0.0992213 -0.107631
-1.6 3 0.0996597 -0.108107
-1.5 3 0.100098 -0.108582
-1.4 3 0.100537 -0.109058
-1.3 3 0.100975 -0.109534
-1.2 3 0.101413 -0.110009
-1.1 3 0.101852 -0.110485
-1 3 0.10229 -0.111058
-0.9 3 0.102729 -0.11062
-0.8 3 0.103167 -0.110181
-0.7 3 0.103605 -0.109743
-0.6 3 0.104044 -0.109305
-0.5 3 0.104482 -0.108866
-0.4 3 0.104921 -0.108428
-0.3 3 0.105359 -0.107989
-0.2 3 0.105797 -0.107551
-0.1 3 0.106236 -0.107113
1.52933e-14 3 0.106674 -0.106674
0.1 3 0.107113 -0.106236
0.2 3 0.107551 -0.105797
0.3 3 0.107989 -0.105359
0.4 3 0.108428 -0.104921
0.5 3 0.108866 -0.104482
0.6 3 0.109305 -0.104044
0.7 3 0.109743 -0.103605
0.8 3 0.110181 -0.103167
0.9 3 0.11062 -0.102729
1 3 0.111058 -0.10229
1.1 3 0.110485 -0.101852
1.2 3 0.110009 -0.101413
1.3 3 0.109534 -0.100975
1.4 3 0.109058 -0.100537
1.5 3 0.108582 -0.100098
1.6 3 0.108107 -0.0996597
1.7 3 0.107631 -0.0992213
1.8 3 0.107156 -0.0987829
1.9 3 0.10668 -0.0983445
2 3 0.106205 -0.0979061
2.1 3 0.105729 -0.0974677
2.2 3 0.105253 -0.0970293
2.3 3 0.104778 -0.0965909
2.4 3 0.104302 -0.0961525
2.5 3 0.103827 -0.0957141
2.6 3 0.103351 -0.0952757
2.7 3 0.102876 -0.0948373
2.8 3 0.1024 -0.0943989
2.9 3 0.101925 -0.0939605
3 3 0.101449 -0.0935221
3.1 3 0.100973 -0.0930837
3.2 3 0.100498 -0.0926453
3.3 3 0.100022 -0.0922069
3.4 3 0.0995468 -0.0917685
3.5 3 0.0990712 -0.0913301
3.6 3 0.0985956 -0.0908917
3.7 3 0.0981201 -0.0904533
3.8 3 0.0976445 -0.0900149
3.9 3 0.0971689 -0.0895765
4 3 0.0966934 -0.0891381
4.1 3 0.0962178 -0.0886997
4.2 3 0.0957423 -0.0882613
4.3 3 0.0952667 -0.0878229
4.4 3 0.0947911 -0.0873845
4.5 3 0.0943156 -0.0869461
4.6 3 0.09384 -0.0865077
4.7 3 0.0933645 -0.0860693
4.8 3 0.0928889 -0.0856309
4.9 3 0.0924133 -0.0851925
5 3 0.0919378 -0.0847541
5.1 3 0.0914622 -0.0843157
5.2 3 0.0909867 -0.0838772
5.3 3 0.0905111 -0.0834388
5.4 3 0.0900355 -0.0830004
5.5 3 0.08956 -0.082562
5.6 3 0.0890844 -0.0821236
5.7 3 0.0886089 -0.0816852
5.8 3 0.0881333 -0.0812468
5.9 3 0.0876577 -0.0808084
6 3 0.0871822 -0.08037
6.1 3 0.0867066 -0.0799316
6.2 3 0.0862311 -0.0794932
6.3 3 0.0857555 -0.0790548
6.4 3 0.0852799 -0.0786164
6.5 3 0.0848044 -0.078178
6.6 3 0.0843288 -0.0777396
6.7 3 0.0838533 -0.0773012
6.8 3 0.0833777 -0.0768628
6.9 3 0.0829021 -0.0764244
7 3 0.0824266 -0.075986
7.1 3 0.081951 -0.0755476
7.2 3 0.0814754 -0.0751092
7.3 3 0.0809999 -0.0746708
7.4 3 0.0805243 -0.0742324
7.5 3 0.0800488 -0.073794
7.6 3 0.0795732 -0.0733556
7.7 3 0.0790976 -0.0729172
7.8 3 0.0786221 -0.0724788
7.9 3 0.0781465 -0.0720404
8 3 0.077671 -0.071602
8.1 3 0.0771954 -0.0711636
8.2 3 0.0767198 -0.0707252
8.3 3 0.0762443 -0.0702868
8.4 3 0.0757687 -0.0698484
8.5 3 0.0752932 -0.06941
8.6 3 0.0748176 -0.0689716
8.7 3 0.074342 -0.0685332
8.8 3 0.0738665 -0.0680948
8.9 3 0.0733909 -0.0676564
9 3 0.0729154 -0.067218
9.1 3 0.0724398 -0.0667796
9.2 3 0.0719642 -0.0663412
9.3 3 0.0714887 -0.0659028
9.4 3 0.0710131 -0.0654644
9.5 3 0.0705376 -0.065026
9.6 3 0.070062 -0.0645876
9.7 3 0.0695864 -0.0641492
9.8 3 0.0691109 -0.0637108
9.9 3 0.0686353 -0.0632724
10 3 0.0681598 -0.062834
10.1 3 0.0676842 -0.0623956
10.2 3 0.0672086 -0.0619572
10.3 3 0.0667331 -0.0615188
10.4 3 0.0662575 -0.0610804
10.5 3 0.0657819 -0.060642
10.6 3 0.0653064 -0.0602036
10.7 3 0.0648308 -0.0597651
10.8 3 0.0643553 -0.0593267
10.9 3 0.0638797 -0.0588883
11 3 0.0634041 -0.0584499
11.1 3 0.0629286 -0.0580115
11.2 3 0.062453 -0.0575731
11.3 3 0.0619775 -0.0571347
11.4 3 0.0615019 -0.0566963
11.5 3 0.0610263 -0.0562579
11.6 3 0.0605508 -0.0558195
11.7 3 0.0600752 -0.0553811
11.8 3 0.0595997 -0.0549427
11.9 3 0.0591241 -0.0545043
12 3 0.0586485 -0.0540659
12.1 3 0.058173 -0.0536275
12.2 3 0.0576974 -0.0531891
12.3 3 0.0572219 -0.0527507
12.4 3 0.0567463 -0.0523123
12.5 3 0.0562707 -0.0518739
12.6 3 0.0557952 -0.0514355
12.7 3 0.0553196 -0.0509971
12.8 3 0.0548441 -0.0505587
12.9 3 0.0543685 -0.0501203
13 3 0.0538929 -0.0496819
13.1 3 0.0534174 -0.0492435
13.2 3 0.0529418 -0.0488051
13.3 3 0.0524662 -0.0483667
13.4 3 0.0519907 -0.0479283
13.5 3 0.0515151 -0.0474899
13.6 3 0.0510396 -0.0470515
13.7 3 0.050564 -0.0466131
13.8 3 0.0500884 -0.0461747
13.9 3 0.0496129 -0.0457363
14 3 0.0491373 -0.0452979
14.1 3 0.0486618 -0.0448595
14.2 3 0.0481862 -0.0444211
14.3 3 0.0477106 -0.0439827
14.4 3 0.0472351 -0.0435443
14.5 3 0.0467595 -0.0431059
14.6 3 0.046284 -0.0426675
14.7 3 0.0458084 -0.0422291
14.8 3 0.0453328 -0.0417907
14.9 3 0.0448573 -0.0413523
15 3 0.0443817 -0.0409139
15.1 3 0.0439062 -0.0404755
15.2 3 0.0434306 -0.0400371
15.3 3 0.042955 -0.0395987
15.4 3 0.0424795 -0.0391603
15.5 3 0.0420039 -0.0387219
15.6 3 0.0415284 -0.0382835
15.7 3 0.0410528 -0.0378451
15.8 3 0.0405772 -0.0374067
15.9 3 0.0401017 -0.0369683
16 3 0.0396261 -0.0365299
16.1 3 0.0391506 -0.0360915
16.2 3 0.038675 -0.035653
16.3 3 0.0381994 -0.0352146
16.4 3 0.0377239 -0.0347762
16.5 3 0.0372483 -0.0343378
16.6 3 0.0367727 -0.0338994
16.7 3 0.0362972 -0.033461
16.8 3 0.0358216 -0.0330226
16.9 3 0.0353461 -0.0325842
17 3 0.0348705 -0.0321458
17.1 3 0.0343949 -0.0317074
17.2 3 0.0339194 -0.031269
17.3 3 0.0334438 -0.0308306
17.4 3 0.0329683 -0.0303922
17.5 3 0.0324927 -0.0299538
17.6 3 0.0320171 -0.0295154
17.7 3 0.0315416 -0.029077
17.8 3 0.031066 -0.0286386
17.9 3 0.0305905 -0.0282002
18 3 0.0301149 -0.0277618
18.1 3 0.0296393 -0.0273234
18.2 3 0.0291638 -0.026885
18.3 3 0.0286882 -0.0264466
18.4 3 0.0282127 -0.0260082
18.5 3 0.0277371 -0.0255698
18.6 3 0.0272615 -0.0251314
18.7 3 0.026786 -0.024693
18.8 3 0.0263104 -0.0242546
18.9 3 0.0258349 -0.0238162
19 3 0.0253593 -0.0233778
19.1 3 0.0248837 -0.0229394
19.2 3 0.0244082 -0.022501
19.3 3 0.0239326 -0.0220626
19.4 3 0.0234571 -0.0216242
19.5 3 0.0229815 -0.01183
19.6 3 0.0225059 -0.000608591
19.7 3 0.0220304 0.0106128
19.8 3 0.0218342 0.0215548
19.9 3 0 0
-20 4 0 0
-19.9 4 0 0
-19.8 4 0 0
-19.7 4 0 0
-19.6 4 0 0
-19.5 4 0 0
-19.4 4 0.000128128 -0.000118116
-19.3 4 0.000320286 -0.000347433
-19.2 4 0.000758687 -0.000822994
-19.1 4 0.00119709 -0.00129855
-19 4 0.00163549 -0.00177411
-18.9 4 0.00207389 -0.00224968
-18.8 4 0.00251229 -0.00272524
-18.7 4 0.0029507 -0.0032008
-18.6 4 0.0033891 -0.00367636
-18.5 4 0.0038275 -0.00415192
-18.4 4 0.0042659 -0.00462748
-18.3 4 0.0047043 -0.00510304
-18.2 4 0.00514271 -0.0055786
-18.1 4 0.00558111 -0.00605416
-18 4 0.00601951 -0.00652972
-17.9 4 0.00645791 -0.00700528
-17.8 4 0.00689631 -0.00748084
-17.7 4 0.00733471 -0.0079564
-17.6 4 0.00777312 -0.00843196
-17.5 4 0.00821152 -0.00890752
-17.4 4 0.00864992 -0.00938308
-17.3 4 0.00908832 -0.00985865
-17.2 4 0.00952672 -0.0103342
-17.1 4 0.00996513 -0.0108098
-17 4 0.0104035 -0.0112853
-16.9 4 0.0108419 -0.0117609
-16.8 4 0.0112803 -0.0122364
-16.7 4 0.0117187 -0.012712
-16.6 4 0.0121571 -0.0131876
-16.5 4 0.0125955 -0.0136631
-16.4 4 0.0130339 -0.0141387
-16.3 4 0.0134723 -0.0146143
-16.2 4 0.0139107 -0.0150898
-16.1 4 0.0143491 -0.0155654
-16 4 0.0147875 -0.0160409
-15.9 4 0.0152259 -0.0165165
-15.8 4 0.0156643 -0.0169921
-15.7 4 0.0161028 -0.0174676
-15.6 4 0.0165412 -0.0179432
-15.5 4 0.0169796 -0.0184187
-15.4 4 0.017418 -0.0188943
-15.3 4 0.0178564 -0.0193699
-15.2 4 0.0182948 -0.0198454
-15.1 4 0.0187332 -0.020321
-15 4 0.0191716 -0.0207965
-14.9 4 0.01961 -0.0212721
-14.8 4 0.0200484 -0.0217477
-14.7 4 0.0204868 -0.0222232
-14.6 4 0.0209252 -0.0226988
-14.5 4 0.0213636 -0.0231743
-14.4 4 0.021802 -0.0236499
-14.3 4 0.0222404 -0.0241255
-14.2 4 0.0226788 -0.024601
-14.1 4 0.0231172 -0.0250766
-14 4 0.0235556 -0.0255521
-13.9 4 0.023994 -0.0260277
-13.8 4 0.0244324 -0.0265033
-13.7 4 0.0248708 -0.0269788
-13.6 4 0.0253092 -0.0274544
-13.5 4 0.0257476 -0.0279299
-13.4 4 0.026186 -0.0284055
-13.3 4 0.0266244 -0.0288811
-13.2 4 0.0270628 -0.0293566
-13.1 4 0.0275012 -0.0298322
-13 4 0.0279396 -0.0303078
-12.9 4 0.028378 -0.0307833
-12.8 4 0.0288164 -0.0312589
-12.7 4 0.0292548 -0.0317344
-12.6 4 0.0296932 -0.03221
-12.5 4 0.0301316 -0.0326856
-12.4 4 0.03057 -0.0331611
-12.3 4 0.0310084 -0.0336367
-12.2 4 0.0314468 -0.0341122
-12.1 4 0.0318852 -0.0345878
-12 4 0.0323236 -0.0350634
-11.9 4 0.032762 -0.0355389
-11.8 4 0.0332004 -0.0360145
-11.7 4 0.0336388 -0.03649
-11.6 4 0.0340772 -0.0369656
-11.5 4 0.0345156 -0.0374412
-11.4 4 0.034954 -0.0379167
-11.3 4 0.0353924 -0.0383923
-11.2 4 0.0358308 -0.0388678
-11.1 4 0.0362692 -0.0393434
-11 4 0.0367076 -0.039819
-10.9 4 0.037146 -0.0402945
-10.8 4 0.0375844 -0.0407701
-10.7 4 0.0380228 -0.0412456
-10.6 4 0.0384612 -0.0417212
-10.5 4 0.0388996 -0.0421968
-10.4 4 0.039338 -0.0426723
-10.3 4 0.0397764 -0.0431479
-10.2 4 0.0402149 -0.0436235
-10.1 4 0.0406533 -0.044099
-10 4 0.0410917 -0.0445746
-9.9 4 0.0415301 -0.0450501
-9.8 4 0.0419685 -0.0455257
-9.7 4 0.0424069 -0.0460013
-9.6 4 0.0428453 -0.0464768
-9.5 4 0.0432837 -0.0469524
-9.4 4 0.0437221 -0.0474279
-9.3 4 0.0441605 -0.0479035
-9.2 4 0.0445989 -0.0483791
-9.1 4 0.0450373 -0.0488546
-9 4 0.0454757 -0.0493302
-8.9 4 0.0459141 -0.0498057
-8.8 4 0.0463525 -0.0502813
-8.7 4 0.0467909 -0.0507569
-8.6 4 0.0472293 -0.0512324
-8.5 4 0.0476677 -0.051708
-8.4 4 0.0481061 -0.0521835
-8.3 4 0.0485445 -0.0526591
-8.2 4 0.0489829 -0.0531347
-8.1 4 0.0494213 -0.0536102
-8 4 0.0498597 -0.0540858
-7.9 4 0.0502981 -0.0545613
-7.8 4 0.0507365 -0.0550369
-7.7 4 0.0511749 -0.0555125
-7.6 4 0.0516133 -0.055988
-7.5 4 0.0520517 -0.0564636
-7.4 4 0.0524901 -0.0569391
-7.3 4 0.0529285 -0.0574147
-7.2 4 0.0533669 -0.0578903
-7.1 4 0.0538053 -0.0583658
-7 4 0.0542437 -0.0588414
-6.9 4 0.0546821 -0.059317
-6.8 4 0.0551205 -0.0597925
-6.7 4 0.0555589 -0.0602681
-6.6 4 0.0559973 -0.0607436
-6.5 4 0.0564357 -0.0612192
-6.4 4 0.0568741 -0.0616948
-6.3 4 0.0573125 -0.0621703
-6.2 4 0.0577509 -0.0626459
-6.1 4 0.0581893 -0.0631214
-6 4 0.0586277 -0.063597
-5.9 4 0.0590661 -0.0640726
-5.8 4 0.0595045 -0.0645481
-5.7 4 0.0599429 -0.0650237
-5.6 4 0.0603813 -0.0654992
-5.5 4 0.0608197 -0.0659748
-5.4 4 0.0612581 -0.0664504
-5.3 4 0.0616965 -0.0669259
-5.2 4 0.0621349 -0.0674015
-5.1 4 0.0625733 -0.067877
-5 4 0.0630117 -0.0683526
-4.9 4 0.0634501 -0.0688282
-4.8 4 0.0638885 -0.0693037
-4.7 4 0.064327 -0.0697793
-4.6 4 0.0647654 -0.0702548
-4.5 4 0.0652038 -0.0707304
-4.4 4 0.0656422 -0.071206
-4.3 4 0.0660806 -0.0716815
-4.2 4 0.066519 -0.0721571
-4.1 4 0.0669574 -0.0726326
-4 4 0.0673958 -0.0731082
-3.9 4 0.0678342 -0.0735838
-3.8 4 0.0682726 -0.0740593
-3.7 4 0.068711 -0.0745349
